Date,Open,High,Low,Close,Adj Close,Volume
2019-03-12,50.549999,50.750000,48.950001,49.849998,49.849998,24931076
2019-03-13,49.750000,50.599998,49.349998,50.049999,50.049999,15511131
2019-03-14,50.000000,51.099998,49.750000,50.599998,50.599998,18413051
2019-03-15,50.849998,52.549999,50.799999,52.049999,52.049999,42689785
2019-03-18,52.500000,52.849998,51.500000,52.250000,52.250000,23235749
2019-03-19,52.500000,53.150002,52.049999,52.549999,52.549999,22952840
2019-03-20,52.700001,52.750000,51.599998,52.349998,52.349998,13946489
2019-03-22,52.599998,53.849998,52.349998,52.799999,52.799999,24095753
2019-03-25,52.500000,52.500000,51.450001,51.799999,51.799999,14411047
2019-03-26,52.000000,52.900002,51.849998,52.549999,52.549999,14207853
2019-03-27,52.950001,54.549999,52.799999,53.700001,53.700001,25331474
2019-03-28,53.400002,55.000000,53.000000,54.650002,54.650002,21008501
2019-04-01,55.900002,56.849998,55.599998,55.900002,55.900002,20543684
2019-04-02,56.250000,56.349998,54.250000,54.950001,54.950001,16984494
2019-04-03,55.299999,55.549999,54.299999,54.549999,54.549999,10427707
2019-04-04,54.500000,54.799999,53.549999,54.000000,54.000000,15059462
2019-04-05,54.400002,54.750000,53.700001,54.200001,54.200001,10579864
2019-04-08,54.500000,55.349998,53.799999,54.200001,54.200001,11630897
2019-04-09,54.150002,54.799999,53.650002,54.650002,54.650002,8139185
2019-04-10,54.400002,55.049999,54.099998,54.549999,54.549999,10929318
2019-04-11,54.700001,54.849998,53.799999,54.400002,54.400002,8456235
2019-04-12,54.400002,54.849998,53.900002,54.200001,54.200001,8583756
2019-04-15,54.200001,54.500000,53.849998,54.000000,54.000000,7012467
2019-04-16,53.750000,54.099998,53.400002,53.650002,53.650002,9463657
2019-04-18,53.900002,54.000000,52.750000,53.000000,53.000000,10915127
2019-04-22,52.900002,52.900002,51.750000,51.849998,51.849998,8332535
2019-04-23,51.750000,52.150002,51.450001,51.650002,51.650002,6973286
2019-04-24,51.900002,52.599998,51.349998,52.099998,52.099998,8114106
2019-04-25,52.250000,53.549999,52.000000,52.750000,52.750000,17822195
2019-04-26,53.250000,53.400002,51.599998,51.950001,51.950001,10783521
2019-04-30,51.900002,51.900002,49.099998,49.950001,49.950001,15930064
2019-05-02,49.450001,50.950001,49.250000,50.500000,50.500000,11302917
2019-05-03,50.900002,51.200001,50.450001,50.650002,50.650002,9793655
2019-05-06,50.450001,50.500000,49.849998,50.250000,50.250000,9641420
2019-05-07,50.599998,50.700001,48.500000,48.750000,48.750000,11507806
2019-05-08,48.099998,49.900002,48.099998,49.349998,49.349998,16414742
2019-05-09,49.299999,49.700001,48.099998,48.650002,48.650002,15120212
2019-05-10,48.650002,49.799999,48.599998,49.150002,49.150002,13093765
2019-05-13,46.099998,46.950001,42.500000,42.950001,42.950001,54685899
2019-05-14,42.799999,43.000000,40.549999,41.750000,41.750000,50253746
2019-05-15,41.900002,42.299999,40.450001,40.750000,40.750000,18135021
2019-05-16,40.750000,41.500000,40.000000,41.150002,41.150002,15823086
2019-05-17,41.200001,41.950001,40.750000,41.750000,41.750000,12728534
2019-05-20,43.450001,43.500000,42.349998,43.049999,43.049999,29227539
2019-05-21,43.400002,43.799999,42.849998,43.400002,43.400002,14295925
2019-05-22,42.049999,42.900002,41.549999,42.650002,42.650002,17962791
2019-05-23,43.299999,44.450001,41.750000,42.049999,42.049999,35344978
2019-05-24,42.299999,45.200001,42.299999,45.049999,45.049999,30625475
2019-05-27,45.099998,46.099998,44.650002,45.900002,45.900002,18741694
2019-05-28,46.299999,46.299999,45.299999,45.549999,45.549999,16812715
2019-05-29,45.750000,46.200001,45.000000,45.849998,45.849998,10939813
2019-05-30,46.000000,46.349998,45.500000,45.750000,45.750000,17149337
2019-05-31,46.000000,46.000000,44.299999,45.400002,45.400002,12150775
2019-06-03,45.250000,45.700001,44.200001,45.299999,45.299999,8094867
2019-06-04,45.000000,46.349998,44.900002,45.500000,45.500000,8688578
2019-06-06,45.400002,45.500000,42.000000,42.400002,42.400002,30594940
2019-06-07,42.549999,43.400002,41.900002,42.549999,42.549999,15627589
2019-06-10,42.750000,43.250000,42.000000,42.200001,42.200001,9677602
2019-06-11,42.200001,42.900002,41.500000,42.549999,42.549999,10197749
2019-06-12,42.400002,42.849998,42.000000,42.650002,42.650002,6522978
2019-06-13,42.349998,42.599998,41.000000,42.049999,42.049999,11613085
2019-06-14,42.049999,42.650002,41.500000,41.799999,41.799999,6572973
2019-06-17,41.799999,41.849998,41.049999,41.400002,41.400002,7047036
2019-06-18,41.250000,41.750000,40.650002,40.950001,40.950001,8648911
2019-06-19,41.200001,41.799999,39.799999,40.500000,40.500000,12784085
2019-06-20,40.500000,42.299999,40.049999,42.099998,42.099998,10814263
2019-06-21,42.049999,42.900002,41.599998,42.400002,42.400002,12427635
2019-06-24,42.400002,42.650002,42.049999,42.400002,42.400002,4799647
2019-06-25,42.200001,42.599998,41.900002,42.450001,42.450001,5297710
2019-06-26,42.099998,43.049999,42.099998,42.849998,42.849998,8572859
2019-06-27,42.849998,43.150002,42.549999,42.900002,42.900002,12509150
2019-06-28,42.900002,43.500000,42.700001,43.250000,43.250000,6499934
2019-07-01,43.500000,44.450001,43.450001,44.250000,44.250000,6960150
2019-07-02,44.599998,44.799999,43.599998,44.400002,44.400002,8480158
2019-07-03,44.450001,45.349998,44.200001,44.950001,44.950001,8489217
2019-07-04,45.250000,45.750000,44.700001,45.000000,45.000000,9291774
2019-07-05,45.200001,45.200001,43.200001,43.400002,43.400002,10220173
2019-07-08,43.099998,43.450001,41.799999,42.099998,42.099998,10423871
2019-07-09,42.000000,43.250000,40.299999,42.950001,42.950001,9672354
2019-07-10,42.849998,43.500000,42.299999,42.650002,42.650002,9916305
2019-07-11,43.150002,43.150002,42.400002,42.750000,42.750000,5974172
2019-07-12,42.849998,43.299999,42.450001,43.099998,43.099998,6245648
2019-07-15,43.000000,43.250000,41.950001,42.349998,42.349998,8494747
2019-07-16,42.400002,42.500000,41.750000,42.049999,42.049999,7672664
2019-07-17,42.150002,43.400002,42.049999,43.200001,43.200001,9498592
2019-07-18,42.900002,43.000000,41.599998,41.799999,41.799999,11022699
2019-07-19,41.950001,42.200001,40.000000,40.250000,40.250000,12143838
2019-07-22,40.150002,40.500000,39.400002,40.150002,40.150002,15301508
2019-07-23,40.299999,40.500000,38.900002,39.049999,39.049999,19318481
2019-07-24,38.849998,39.000000,37.299999,37.599998,37.599998,24522959
2019-07-25,37.000000,40.299999,36.000000,38.950001,38.950001,57402700
2019-07-26,38.549999,42.950001,38.549999,42.349998,42.349998,43186274
2019-07-29,42.599998,42.599998,41.200001,41.500000,41.500000,12814840
2019-07-30,41.549999,41.950001,39.599998,39.799999,39.799999,15736314
2019-07-31,39.400002,42.250000,39.200001,41.950001,41.950001,18874189
2019-08-01,41.950001,42.400002,40.599998,41.549999,41.549999,14217805
2019-08-02,41.099998,42.000000,40.200001,41.349998,41.349998,14145421
2019-08-05,40.950001,41.500000,39.599998,41.099998,41.099998,17114883
2019-08-06,40.849998,41.900002,40.700001,41.700001,41.700001,10386246
2019-08-07,41.549999,42.500000,41.099998,41.349998,41.349998,13943998
2019-08-08,41.450001,42.700001,41.000000,42.450001,42.450001,12322412
2019-08-09,42.750000,44.549999,42.500000,44.349998,44.349998,20393917
2019-08-13,44.299999,44.349998,42.599998,43.150002,43.150002,11314837
2019-08-14,43.150002,44.450001,42.750000,44.299999,44.299999,12784523
2019-08-16,44.000000,46.049999,43.500000,45.750000,45.750000,20583633
2019-08-19,46.000000,46.750000,45.099998,45.450001,45.450001,14219593
2019-08-20,45.400002,45.700001,44.099998,44.900002,44.900002,11037248
2019-08-21,44.750000,44.799999,43.299999,43.450001,43.450001,12750198
2019-08-22,43.349998,43.400002,42.400002,43.000000,43.000000,17864835
2019-08-23,43.000000,44.000000,41.700001,43.500000,43.500000,17691784
2019-08-26,44.000000,44.599998,42.500000,43.299999,43.299999,20858682
2019-08-27,43.900002,44.200001,43.099998,43.250000,43.250000,15537047
2019-08-28,43.299999,43.549999,41.849998,42.150002,42.150002,20933529
2019-08-29,42.000000,43.450001,41.700001,43.000000,43.000000,15200063
2019-08-30,43.000000,43.950001,42.150002,43.549999,43.549999,12953499
2019-09-03,43.049999,43.400002,42.349998,43.000000,43.000000,15600945
2019-09-04,42.750000,43.049999,42.150002,42.700001,42.700001,13115703
2019-09-05,42.750000,43.250000,42.549999,42.900002,42.900002,10716116
2019-09-06,43.049999,43.150002,42.700001,42.950001,42.950001,8867672
2019-09-09,43.000000,43.299999,42.549999,43.150002,43.150002,8626137
2019-09-11,43.099998,44.150002,43.000000,43.849998,43.849998,11140259
2019-09-12,43.900002,44.349998,42.900002,43.150002,43.150002,16907181
2019-09-13,43.200001,43.299999,41.549999,42.299999,42.299999,20845275
2019-09-16,42.099998,42.799999,41.799999,42.599998,42.599998,7712163
2019-09-17,42.849998,42.849998,41.549999,41.700001,41.700001,11163087
2019-09-18,41.900002,42.200001,41.250000,41.500000,41.500000,9805065
2019-09-19,41.500000,41.650002,40.349998,40.599998,40.599998,12177912
2019-09-20,40.650002,43.700001,40.299999,43.099998,43.099998,32542856
2019-09-23,43.950001,44.549999,42.849998,43.299999,43.299999,24304827
2019-09-24,43.349998,43.849998,42.650002,42.799999,42.799999,14046346
2019-09-25,42.500000,43.200001,42.299999,42.950001,42.950001,15191191
2019-09-26,42.900002,44.299999,42.900002,43.599998,43.599998,26349776
2019-09-27,43.599998,43.650002,42.200001,42.500000,42.500000,11349639
2019-09-30,42.549999,42.750000,39.400002,40.200001,40.200001,29724442
2019-10-01,40.200001,40.700001,36.200001,38.650002,38.650002,57435614
2019-10-03,38.000000,38.000000,36.250000,37.150002,37.150002,26646414
2019-10-04,37.400002,38.400002,36.900002,38.049999,38.049999,22670636
2019-10-07,38.250000,38.599998,36.500000,37.450001,37.450001,20846366
2019-10-09,37.450001,38.799999,37.099998,38.400002,38.400002,16641167
2019-10-10,38.099998,38.400002,36.549999,36.950001,36.950001,18558701
2019-10-11,37.200001,37.750000,37.099998,37.450001,37.450001,16696623
2019-10-14,37.500000,38.299999,37.500000,37.750000,37.750000,12529104
2019-10-15,37.950001,38.500000,37.700001,38.450001,38.450001,11399042
2019-10-16,38.549999,39.299999,38.500000,39.200001,39.200001,11809887
2019-10-17,39.500000,40.099998,38.599998,39.950001,39.950001,11887889
2019-10-18,40.099998,40.650002,39.500000,39.700001,39.700001,14532569
2019-10-22,39.700001,40.450001,39.500000,39.799999,39.799999,9561077
2019-10-23,40.049999,40.049999,38.500000,39.650002,39.650002,10752970
2019-10-24,39.799999,40.250000,38.250000,38.849998,38.849998,14853535
2019-10-25,40.750000,42.000000,39.750000,40.650002,40.650002,38015186
2019-10-27,41.349998,41.799999,41.000000,41.650002,41.650002,4720350
2019-10-29,41.950001,42.299999,41.049999,41.750000,41.750000,16268255
2019-10-30,41.750000,43.400002,41.549999,42.500000,42.500000,18853725
2019-10-31,42.799999,45.000000,42.700001,44.650002,44.650002,35685118
2019-11-01,44.549999,45.400002,43.750000,43.900002,43.900002,18990697
2019-11-04,44.250000,45.099998,43.500000,43.700001,43.700001,18678288
2019-11-05,43.900002,44.250000,42.700001,43.049999,43.049999,13910867
2019-11-06,43.000000,43.099998,42.049999,42.500000,42.500000,11827351
2019-11-07,42.900002,43.099998,42.200001,42.450001,42.450001,11324199
2019-11-08,42.500000,43.099998,42.000000,42.150002,42.150002,15191473
2019-11-11,42.299999,42.849998,42.000000,42.549999,42.549999,7469139
2019-11-13,42.599998,42.700001,41.700001,41.849998,41.849998,9870946
2019-11-14,41.000000,41.950001,40.900002,41.700001,41.700001,11408938
2019-11-15,41.950001,42.500000,41.650002,42.250000,42.250000,10302094
2019-11-18,42.049999,43.250000,42.049999,42.500000,42.500000,10246687
2019-11-19,42.750000,43.049999,42.400002,42.799999,42.799999,9460952
2019-11-20,42.750000,43.700001,42.750000,43.150002,43.150002,19738032
2019-11-21,43.000000,43.700001,42.750000,43.099998,43.099998,15294734
2019-11-22,43.150002,43.250000,42.799999,43.000000,43.000000,11842863
2019-11-25,43.000000,43.799999,42.849998,43.549999,43.549999,17306664
2019-11-26,44.000000,44.400002,42.849998,43.150002,43.150002,23324818
2019-11-27,43.299999,43.650002,42.849998,43.549999,43.549999,12798114
2019-11-28,43.549999,44.349998,43.200001,44.299999,44.299999,31160796
2019-11-29,44.450001,47.950001,44.299999,46.849998,46.849998,86065840
2019-12-02,47.000000,47.650002,45.849998,46.750000,46.750000,27994961
2019-12-03,46.900002,46.950001,44.900002,45.150002,45.150002,16039525
2019-12-04,45.000000,46.000000,44.400002,45.799999,45.799999,17143838
2019-12-05,45.950001,46.000000,44.500000,44.599998,44.599998,15869948
2019-12-06,44.799999,44.950001,43.099998,43.299999,43.299999,14650100
2019-12-09,43.250000,43.700001,42.500000,42.700001,42.700001,12969867
2019-12-10,42.700001,43.099998,41.950001,42.099998,42.099998,11188950
2019-12-11,42.349998,43.200001,41.900002,42.950001,42.950001,12490917
2019-12-12,43.200001,43.500000,42.799999,43.200001,43.200001,10496649
2019-12-13,43.349998,43.799999,43.049999,43.650002,43.650002,11531697
2019-12-16,43.900002,43.950001,42.950001,43.049999,43.049999,8722070
2019-12-17,43.049999,43.299999,42.650002,42.799999,42.799999,9651911
2019-12-18,43.000000,43.000000,42.400002,42.599998,42.599998,8297210
2019-12-19,42.599998,44.000000,42.400002,43.750000,43.750000,16270274
2019-12-20,43.700001,43.950001,43.200001,43.400002,43.400002,11046667
2019-12-23,43.200001,43.599998,42.849998,43.049999,43.049999,6476588
2019-12-24,43.049999,43.849998,42.900002,43.549999,43.549999,8913027
2019-12-26,43.549999,44.049999,42.900002,43.599998,43.599998,19163197
2019-12-27,43.650002,45.299999,43.650002,44.700001,44.700001,24065967
2019-12-30,44.950001,45.750000,44.849998,44.950001,44.950001,17688511
2019-12-31,44.950001,45.349998,44.400002,45.150002,45.150002,13626284
2020-01-01,45.349998,45.950001,44.950001,45.799999,45.799999,12581227
2020-01-02,46.000000,46.549999,45.500000,46.150002,46.150002,16903047
2020-01-03,46.099998,46.500000,45.150002,45.450001,45.450001,14646549
2020-01-06,45.049999,45.299999,43.500000,43.650002,43.650002,17221990
2020-01-07,44.000000,44.650002,43.000000,43.500000,43.500000,17336782
2020-01-08,43.000000,43.549999,42.599998,43.099998,43.099998,15122383
2020-01-09,43.750000,44.750000,43.500000,44.349998,44.349998,19277585
2020-01-10,44.599998,44.750000,43.799999,43.950001,43.950001,10735748
2020-01-13,44.200001,44.500000,43.900002,44.299999,44.299999,9007779
2020-01-14,44.299999,44.799999,44.000000,44.599998,44.599998,10977076
2020-01-15,44.700001,45.450001,44.099998,45.000000,45.000000,23476674
2020-01-16,45.250000,45.450001,44.849998,45.000000,45.000000,14976576
2020-01-17,43.500000,44.299999,41.349998,43.500000,43.500000,28332556
2020-01-20,45.450001,45.450001,42.700001,43.049999,43.049999,15760822
2020-01-21,43.000000,43.849998,42.950001,43.200001,43.200001,13924250
2020-01-22,43.500000,43.599998,43.049999,43.349998,43.349998,8871732
2020-01-23,43.299999,44.049999,43.049999,43.599998,43.599998,13603990
2020-01-24,43.500000,44.250000,43.500000,44.000000,44.000000,14965229
2020-01-27,43.900002,44.299999,43.349998,43.750000,43.750000,14328490
2020-01-28,43.799999,43.950001,43.049999,43.299999,43.299999,11659396
2020-01-29,43.400002,44.650002,43.400002,44.049999,44.049999,28530084
2020-01-30,42.549999,43.049999,40.250000,40.750000,40.750000,60562619
2020-01-31,41.000000,41.400002,40.200001,40.700001,40.700001,20967183
2020-02-03,39.200001,39.799999,38.799999,39.200001,39.200001,18296730
2020-02-04,39.549999,40.799999,39.299999,40.549999,40.549999,15944397
2020-02-05,40.799999,41.599998,40.450001,41.049999,41.049999,12425347
2020-02-06,41.150002,42.700001,40.900002,42.049999,42.049999,18913697
2020-02-07,42.200001,42.349998,41.650002,42.000000,42.000000,10135694
2020-02-10,42.150002,42.250000,41.099998,41.250000,41.250000,9818382
2020-02-11,41.400002,41.950001,41.299999,41.500000,41.500000,6833482
2020-02-12,41.700001,41.849998,40.700001,40.950001,40.950001,7732846
2020-02-13,40.950001,41.099998,40.650002,40.900002,40.900002,5677699
2020-02-14,40.849998,41.599998,39.450001,39.599998,39.599998,18544193
2020-02-17,39.700001,39.900002,38.750000,38.900002,38.900002,12010682
2020-02-18,38.750000,38.799999,37.750000,38.450001,38.450001,17612378
2020-02-19,39.150002,40.500000,38.900002,39.900002,39.900002,15547341
2020-02-20,39.950001,40.849998,39.450001,40.299999,40.299999,13127946
2020-02-24,39.950001,40.150002,39.200001,39.299999,39.299999,11688001
2020-02-25,39.400002,39.849998,38.849998,39.349998,39.349998,12208845
2020-02-26,39.000000,39.400002,38.799999,38.950001,38.950001,10700264
2020-02-27,38.950001,39.049999,38.299999,38.599998,38.599998,14874412
2020-02-28,37.950001,37.950001,36.599998,36.799999,36.799999,19992719
2020-03-02,37.299999,39.250000,36.900002,37.450001,37.450001,26350398
2020-03-03,38.000000,38.750000,37.450001,37.799999,37.799999,19865882
2020-03-04,38.000000,38.250000,36.650002,37.400002,37.400002,18548658
2020-03-05,37.900002,37.950001,36.799999,37.750000,37.750000,16161886
2020-03-06,35.000000,36.400002,34.549999,36.250000,36.250000,27772906
2020-03-09,35.000000,35.750000,32.799999,33.049999,33.049999,34171545
2020-03-11,33.049999,34.450001,32.650002,33.299999,33.299999,27321586
2020-03-12,32.099998,32.349998,27.200001,27.549999,27.549999,57004011
2020-03-13,24.799999,30.450001,20.700001,29.750000,29.750000,57592032
2020-03-16,27.200001,28.000000,26.049999,26.600000,26.600000,41299224
2020-03-17,26.250000,27.700001,25.000000,25.250000,25.250000,31236784
2020-03-18,25.500000,26.350000,22.200001,23.850000,23.850000,62613151
2020-03-19,22.100000,22.799999,20.100000,20.600000,20.600000,84828931
2020-03-20,20.950001,21.600000,18.250000,20.600000,20.600000,100061293
2020-03-23,18.700001,19.450001,17.750000,18.150000,18.150000,35982232
2020-03-24,19.400000,19.650000,17.650000,19.100000,19.100000,34856019
2020-03-25,18.500000,20.850000,18.150000,20.450001,20.450001,32779954
2020-03-26,21.250000,22.299999,20.150000,21.750000,21.750000,34293251
2020-03-27,23.299999,25.000000,22.000000,22.400000,22.400000,47411153
2020-03-30,21.799999,21.799999,20.299999,21.000000,21.000000,22687587
2020-03-31,21.600000,22.000000,20.850000,21.100000,21.100000,21613556
2020-04-01,21.000000,21.150000,20.350000,20.600000,20.600000,16262129
2020-04-03,20.700001,20.900000,19.500000,19.650000,19.650000,20511276
2020-04-07,20.750000,20.950001,19.650000,20.450001,20.450001,24229979
2020-04-08,20.000000,21.900000,19.850000,20.549999,20.549999,28579301
2020-04-09,20.900000,22.299999,20.850000,22.049999,22.049999,36905344
2020-04-13,23.000000,23.000000,21.700001,22.200001,22.200001,23720789
2020-04-15,22.549999,23.150000,22.049999,22.600000,22.600000,31375707
2020-04-16,22.299999,24.500000,22.100000,24.150000,24.150000,29164320
2020-04-17,25.299999,26.500000,24.650000,26.400000,26.400000,42573127
2020-04-20,26.900000,26.900000,24.500000,24.850000,24.850000,33178006
2020-04-21,23.950001,24.200001,23.400000,23.700001,23.700001,19565270
2020-04-22,23.500000,24.350000,22.799999,23.950001,23.950001,23366864
2020-04-23,24.250000,24.750000,23.500000,23.700001,23.700001,21211789
2020-04-24,23.350000,23.400000,22.100000,22.200001,22.200001,21877221
2020-04-27,22.500000,22.700001,21.799999,22.100000,22.100000,24062496
2020-04-28,22.450001,22.700001,21.900000,22.250000,22.250000,33115480
2020-04-29,22.500000,22.600000,21.950001,22.000000,22.000000,33307506
2020-04-30,22.400000,22.750000,21.700001,21.900000,21.900000,64983951
2020-05-04,21.450001,21.450001,20.200001,20.600000,20.600000,43679962
2020-05-05,21.100000,21.549999,20.549999,20.650000,20.650000,37217110
2020-05-06,20.900000,21.100000,20.150000,20.950001,20.950001,23675251
2020-05-07,20.900000,21.200001,20.600000,20.750000,20.750000,18457925
2020-05-08,21.000000,21.100000,20.200001,20.299999,20.299999,18679396
2020-05-11,20.650000,20.750000,20.250000,20.400000,20.400000,16237779
2020-05-12,20.350000,20.450001,19.850000,20.200001,20.200001,21908839
2020-05-13,21.700001,22.600000,20.700001,21.850000,21.850000,62984654
2020-05-14,21.299999,21.600000,20.799999,20.900000,20.900000,23879102
2020-05-15,21.150000,21.150000,20.700001,20.850000,20.850000,20750937
2020-05-18,20.900000,20.950001,19.549999,19.850000,19.850000,29865752
2020-05-19,20.150000,20.299999,19.500000,19.600000,19.600000,23707805
2020-05-20,19.500000,19.799999,19.000000,19.250000,19.250000,29605143
2020-05-21,19.200001,19.650000,18.799999,18.850000,18.850000,32782570
2020-05-22,19.000000,19.299999,18.450001,18.850000,18.850000,44776597
2020-05-26,20.000000,20.200001,19.549999,19.850000,19.850000,66949520
2020-05-27,19.950001,20.750000,19.600000,20.400000,20.400000,59008008
2020-05-28,20.400000,20.700001,20.000000,20.250000,20.250000,42272688
2020-05-29,20.100000,23.250000,19.700001,22.100000,22.100000,153770598
2020-06-01,23.000000,24.250000,22.400000,23.650000,23.650000,87008276
2020-06-02,23.900000,24.000000,23.100000,23.850000,23.850000,43697158
2020-06-03,24.200001,24.950001,23.500000,23.700001,23.700001,52944266
2020-06-04,23.500000,23.900000,22.549999,22.900000,22.900000,46327532
2020-06-05,22.750000,24.500000,22.700001,24.250000,24.250000,54649110
2020-06-08,24.500000,27.200001,24.450001,25.750000,25.750000,119106733
2020-06-09,25.950001,26.299999,24.799999,25.049999,25.049999,64338558
2020-06-10,25.049999,26.100000,24.799999,25.750000,25.750000,53591069
2020-06-11,26.150000,27.000000,24.500000,24.900000,24.900000,129412353
2020-06-12,23.000000,26.200001,23.000000,25.850000,25.850000,71081741
2020-06-15,26.100000,26.299999,25.100000,25.250000,25.250000,50735434
2020-06-16,26.049999,26.100000,24.299999,24.900000,24.900000,49241528
2020-06-17,24.600000,25.700001,24.299999,25.450001,25.450001,42802465
2020-06-18,25.549999,25.950001,25.299999,25.600000,25.600000,33649570
2020-06-19,25.600000,26.299999,25.600000,25.850000,25.850000,46559261
2020-06-22,26.049999,28.750000,25.850000,28.250000,28.250000,120038974
2020-06-23,28.700001,29.200001,27.799999,28.400000,28.400000,73659207
2020-06-24,28.650000,29.250000,27.400000,27.549999,27.549999,66869148
2020-06-25,27.049999,27.799999,26.799999,27.000000,27.000000,55206290
2020-06-26,27.400000,27.700001,26.650000,26.799999,26.799999,37680167
2020-06-29,26.799999,26.850000,25.549999,25.950001,25.950001,37896592
2020-06-30,26.200001,26.700001,25.549999,25.700001,25.700001,27748897
2020-07-01,25.950001,26.450001,25.549999,26.350000,26.350000,28075891
2020-07-02,26.700001,27.150000,26.549999,26.799999,26.799999,30550978
2020-07-03,27.000000,27.100000,26.549999,26.750000,26.750000,19119155
2020-07-06,27.000000,27.600000,27.000000,27.200001,27.200001,26200197
2020-07-07,27.250000,28.400000,26.500000,28.250000,28.250000,47507693
2020-07-08,28.549999,29.000000,27.799999,27.900000,27.900000,46766330
2020-07-09,27.950001,28.500000,27.900000,28.049999,28.049999,23983566
2020-07-10,28.000000,28.000000,26.650000,27.100000,27.100000,48585194
2020-07-13,27.350000,27.600000,26.650000,26.900000,26.900000,28711076
2020-07-14,26.600000,26.650000,25.600000,25.900000,25.900000,38728372
2020-07-15,26.299999,26.450001,25.000000,25.250000,25.250000,35103547
2020-07-16,25.250000,25.750000,24.100000,25.600000,25.600000,42598839
2020-07-17,25.700001,26.900000,25.500000,26.549999,26.549999,36946648
2020-07-20,27.000000,27.750000,27.000000,27.299999,27.299999,47559259
2020-07-21,27.500000,27.700001,27.000000,27.100000,27.100000,25082983
2020-07-22,27.150000,27.500000,26.650000,27.000000,27.000000,35042540
2020-07-23,27.150000,27.450001,26.799999,27.299999,27.299999,23826407
2020-07-24,27.000000,29.000000,26.900000,28.450001,28.450001,80929998
2020-07-27,28.799999,28.799999,27.250000,27.350000,27.350000,44907638
2020-07-28,27.500000,28.000000,27.299999,27.850000,27.850000,33793369
2020-07-29,29.000000,29.200001,27.799999,28.200001,28.200001,63681563
2020-07-30,28.400000,28.400000,26.700001,27.000000,27.000000,46893079
2020-07-31,27.000000,27.150000,26.200001,26.600000,26.600000,39199184
2020-08-03,26.600000,27.000000,26.000000,26.100000,26.100000,39698250
2020-08-04,26.400000,26.900000,26.049999,26.799999,26.799999,32812037
2020-08-05,27.000000,27.299999,26.700001,26.950001,26.950001,28301730
2020-08-06,27.100000,27.450001,26.750000,26.950001,26.950001,31892462
2020-08-07,26.950001,28.549999,26.750000,28.400000,28.400000,58143987
2020-08-10,28.600000,28.700001,27.950001,28.400000,28.400000,30298949
2020-08-11,28.400000,30.549999,28.299999,30.299999,30.299999,94328118
2020-08-12,30.250000,31.549999,29.799999,31.049999,31.049999,75620399
2020-08-13,31.299999,31.700001,30.799999,31.350000,31.350000,50572796
2020-08-14,31.600000,31.650000,29.900000,30.250000,30.250000,43443289
2020-08-17,30.400000,30.450001,29.000000,29.500000,29.500000,35287064
2020-08-18,29.700001,31.549999,29.350000,31.299999,31.299999,64838527
2020-08-19,31.600000,31.850000,31.049999,31.150000,31.150000,38260179
2020-08-20,31.000000,31.400000,30.299999,30.950001,30.950001,29287054
2020-08-21,31.299999,31.450001,30.799999,30.900000,30.900000,27262948
2020-08-24,31.200001,32.950001,31.000000,32.150002,32.150002,62006584
2020-08-25,32.500000,32.849998,31.700001,31.950001,31.950001,46550092
2020-08-26,32.099998,32.599998,31.900000,32.450001,32.450001,34700229
2020-08-27,32.549999,32.799999,31.799999,31.900000,31.900000,29818584
2020-08-28,32.000000,33.950001,32.000000,33.650002,33.650002,83118500
2020-08-31,34.250000,34.500000,31.350000,32.000000,32.000000,75413006
2020-09-01,32.250000,32.750000,29.650000,31.400000,31.400000,91336293
2020-09-02,31.600000,32.049999,31.150000,31.750000,31.750000,34918712
2020-09-03,32.000000,32.349998,31.299999,31.750000,31.750000,26927152
2020-09-04,31.250000,32.700001,30.299999,31.700001,31.700001,50629717
2020-09-07,32.000000,32.099998,30.950001,31.700001,31.700001,32747843
2020-09-08,31.549999,31.799999,30.000000,30.299999,30.299999,26569893
2020-09-09,29.950001,30.049999,28.700001,29.400000,29.400000,42412123
2020-09-10,29.750000,30.900000,29.700001,30.650000,30.650000,31041627
2020-09-11,30.799999,31.200001,30.400000,31.049999,31.049999,27290916
2020-09-14,31.400000,31.700001,30.650000,31.049999,31.049999,24612203
2020-09-15,31.299999,32.400002,30.650000,32.150002,32.150002,38969964
2020-09-16,32.299999,32.349998,31.549999,32.099998,32.099998,34831360
2020-09-17,31.600000,32.400002,31.500000,31.950001,31.950001,44430533
2020-09-18,32.049999,32.299999,31.000000,31.100000,31.100000,38395643
2020-09-21,31.100000,31.200001,29.100000,29.450001,29.450001,34505927
2020-09-22,29.400000,29.650000,28.250000,28.700001,28.700001,48850235
2020-09-23,29.000000,29.200001,27.799999,28.450001,28.450001,58804280
2020-09-24,27.950001,28.100000,26.850000,27.000000,27.000000,36434268
