Date,Open,High,Low,Close,Adj Close,Volume
2023-01-20,332.000000,335.200012,329.250000,334.600006,327.387939,13103664
2023-01-23,336.000000,338.149994,333.049988,337.750000,330.470062,7124807
2023-01-24,337.799988,340.750000,337.600006,338.950012,331.644226,12302874
2023-01-25,338.899994,341.000000,335.250000,339.250000,331.937714,12497542
2023-01-27,341.799988,348.850006,341.500000,346.000000,338.542236,21040139
2023-01-30,346.899994,351.750000,341.850006,344.799988,337.368103,14091519
2023-01-31,346.000000,355.000000,341.049988,352.350006,344.755371,17134291
2023-02-01,353.000000,365.700012,329.100006,361.399994,353.610291,64518967
2023-02-02,361.600006,384.700012,360.399994,378.600006,370.439575,55745171
2023-02-03,381.899994,382.250000,372.000000,380.649994,372.445374,22295321
2023-02-06,382.500000,388.200012,379.600006,383.399994,375.136108,25790153
2023-02-07,383.899994,383.899994,368.450012,373.250000,365.204865,20643707
2023-02-08,374.750000,377.299988,371.549988,375.549988,367.455292,10420462
2023-02-09,374.000000,380.000000,372.149994,374.250000,366.183350,11861196
2023-02-10,372.200012,376.950012,370.299988,371.350006,363.345825,10278597
2023-02-13,373.000000,375.149994,370.000000,374.200012,366.134430,9901148
2023-02-14,375.000000,387.649994,373.750000,386.450012,378.120392,29125052
2023-02-15,381.750000,382.850006,378.549988,382.200012,379.859650,12209350
2023-02-16,382.000000,385.250000,381.000000,382.549988,380.207489,9775280
2023-02-17,381.049988,384.549988,379.250000,383.399994,381.052307,7672135
2023-02-20,384.700012,387.500000,381.299988,384.049988,381.698303,7804976
2023-02-21,385.000000,385.899994,381.700012,382.250000,379.909332,8259574
2023-02-22,382.000000,384.899994,380.000000,383.850006,381.499542,8961077
2023-02-23,384.450012,394.000000,383.100006,387.600006,385.226593,18830592
2023-02-24,389.000000,389.000000,381.000000,385.100006,382.741913,12910220
2023-02-27,385.100006,386.799988,378.100006,382.200012,379.859650,8142319
2023-02-28,382.500000,384.250000,375.000000,376.700012,374.393341,16367477
2023-03-01,374.250000,380.399994,373.600006,378.700012,376.381104,7766667
2023-03-02,379.500000,379.750000,374.700012,375.549988,373.250366,5019603
2023-03-03,377.000000,385.399994,376.100006,384.950012,382.592834,8180709
2023-03-06,385.899994,392.500000,385.250000,388.149994,385.773224,10714339
2023-03-08,388.000000,393.149994,385.100006,392.399994,389.997192,8917699
2023-03-09,392.100006,393.600006,385.649994,387.500000,385.127197,9634283
2023-03-10,386.950012,390.200012,383.500000,388.000000,385.624146,8362265
2023-03-13,389.200012,390.899994,382.500000,383.649994,381.300751,8791872
2023-03-14,385.700012,386.450012,377.200012,379.700012,377.374969,10229766
2023-03-15,381.000000,384.299988,378.000000,379.399994,377.076782,8423692
2023-03-16,380.600006,382.350006,376.850006,381.450012,379.114258,15710094
2023-03-17,385.000000,385.000000,369.649994,375.549988,373.250366,48904254
2023-03-20,373.299988,379.350006,372.000000,378.799988,376.480469,10122167
2023-03-21,378.799988,378.799988,374.049988,376.950012,374.641815,11610832
2023-03-22,376.950012,378.850006,374.200012,377.750000,375.436890,4774867
2023-03-23,377.000000,382.750000,374.399994,380.649994,378.319122,9752326
2023-03-24,381.500000,383.000000,378.000000,378.700012,376.381104,9934501
2023-03-27,377.950012,384.399994,376.350006,380.200012,377.871918,10816352
2023-03-28,380.200012,382.350006,378.149994,379.750000,377.424652,9170535
2023-03-29,380.200012,384.000000,377.149994,382.750000,380.406281,10160322
2023-03-31,382.000000,384.500000,380.000000,383.500000,381.151703,9511189
2023-04-03,384.000000,384.000000,378.500000,378.899994,376.579865,7059200
2023-04-05,378.899994,387.049988,378.899994,386.399994,384.033936,11608424
2023-04-06,386.649994,390.299988,384.200012,387.350006,384.978119,12897667
2023-04-10,387.350006,390.000000,384.750000,388.549988,386.170746,6783022
2023-04-11,388.549988,398.100006,388.000000,396.000000,393.575134,18237451
2023-04-12,397.750000,397.799988,392.100006,393.549988,391.140137,9747526
2023-04-13,395.500000,396.600006,393.700012,395.600006,393.177612,6059044
2023-04-17,392.899994,402.000000,392.899994,400.149994,397.699738,11041243
2023-04-18,400.000000,402.000000,397.000000,398.500000,396.059845,9494641
2023-04-19,396.049988,401.350006,396.000000,398.750000,396.308319,9744202
2023-04-20,400.000000,402.649994,397.700012,400.299988,397.848816,6667781
2023-04-21,400.299988,409.000000,399.049988,408.250000,405.750122,14252204
2023-04-24,410.000000,410.000000,404.200012,408.700012,406.197388,5981760
2023-04-25,408.700012,413.549988,407.399994,411.549988,409.029907,8840188
2023-04-26,412.000000,413.000000,409.049988,412.250000,409.725647,7620723
2023-04-27,412.200012,417.399994,411.000000,416.000000,413.452667,12614263
2023-04-28,418.000000,428.250000,413.700012,425.549988,422.944183,12718721
2023-05-02,426.000000,427.000000,421.200012,424.450012,421.850952,10253527
2023-05-03,424.000000,428.500000,422.049988,427.149994,424.534393,7325483
2023-05-04,425.299988,427.000000,424.000000,424.600006,422.000031,7984933
2023-05-05,425.950012,431.899994,424.350006,428.750000,426.124603,12412416
2023-05-08,431.000000,433.450012,429.350006,431.450012,428.808075,7243636
2023-05-09,432.799988,433.149994,421.500000,423.799988,421.204895,9992962
2023-05-10,423.950012,426.350006,422.200012,425.350006,422.745422,9754485
2023-05-11,427.250000,427.399994,418.899994,420.399994,417.825745,15982423
2023-05-12,420.399994,422.700012,416.049988,420.450012,417.875458,11135894
2023-05-15,420.000000,428.700012,419.049988,427.799988,425.180420,9151102
2023-05-16,430.000000,430.000000,423.500000,423.950012,421.354004,7994197
2023-05-17,424.149994,428.950012,422.600006,427.600006,424.981659,9479691
2023-05-18,430.000000,432.450012,418.100006,419.700012,417.130035,23995166
2023-05-19,420.950012,423.100006,411.350006,419.850006,417.279114,25767521
2023-05-22,421.950012,425.750000,419.100006,424.750000,422.149109,15421680
2023-05-23,426.000000,431.200012,424.200012,429.149994,426.522156,8732608
2023-05-24,428.299988,434.750000,427.000000,433.500000,430.845520,11479706
2023-05-25,436.950012,442.450012,434.799988,441.149994,438.448669,18204464
2023-05-26,443.399994,444.750000,439.500000,443.600006,440.883667,12995706
2023-05-29,445.000000,451.799988,444.100006,449.100006,446.350006,19826254
2023-05-30,441.000000,451.450012,441.000000,449.899994,449.899994,18900002
2023-05-31,449.299988,452.000000,442.450012,445.500000,445.500000,14272292
2023-06-01,447.000000,447.000000,439.000000,439.700012,439.700012,8803137
2023-06-02,440.000000,444.899994,439.799988,443.399994,443.399994,9203842
2023-06-05,445.000000,446.850006,440.100006,440.649994,440.649994,7152179
2023-06-06,440.799988,443.600006,440.399994,442.799988,442.799988,6454486
2023-06-07,444.000000,445.649994,442.750000,443.950012,443.950012,7543432
2023-06-08,445.700012,445.750000,441.899994,442.899994,442.899994,7024424
2023-06-09,435.149994,444.700012,435.149994,438.450012,438.450012,7057843
2023-06-12,440.000000,440.950012,433.850006,436.950012,436.950012,8719176
2023-06-13,441.000000,446.399994,438.299988,445.399994,445.399994,16111860
2023-06-14,446.250000,447.750000,443.750000,444.500000,444.500000,8704178
2023-06-15,445.000000,448.750000,444.750000,448.100006,448.100006,7498727
2023-06-16,449.000000,455.600006,447.899994,453.100006,453.100006,11729681
2023-06-19,454.750000,455.899994,452.250000,453.600006,453.600006,4189180
2023-06-20,454.799988,454.799988,450.149994,452.850006,452.850006,4472119
2023-06-21,452.000000,454.200012,445.049988,447.049988,447.049988,6059504
2023-06-22,448.000000,449.649994,445.850006,447.649994,447.649994,6637099
2023-06-23,447.500000,447.649994,442.700012,444.750000,444.750000,6090901
2023-06-26,446.899994,451.399994,444.000000,445.700012,445.700012,5477339
2023-06-27,446.100006,447.200012,443.149994,445.100006,445.100006,4865596
2023-06-28,445.100006,445.100006,445.100006,445.100006,445.100006,0
2023-06-30,450.000000,451.950012,446.600006,451.600006,451.600006,9106074
2023-07-03,451.600006,465.950012,450.049988,463.250000,463.250000,10699143
2023-07-04,465.000000,468.000000,459.799988,466.350006,466.350006,7725081
2023-07-05,466.350006,480.649994,464.299988,475.100006,475.100006,16252992
2023-07-06,477.350006,477.399994,470.500000,473.899994,473.899994,9471054
2023-07-07,473.000000,475.500000,467.600006,468.399994,468.399994,7323451
2023-07-10,470.000000,470.899994,463.700012,465.850006,465.850006,6521300
2023-07-11,466.000000,474.549988,466.000000,473.149994,473.149994,8457557
2023-07-12,477.750000,477.750000,470.450012,472.299988,472.299988,12340934
2023-07-13,473.899994,476.750000,471.000000,472.000000,472.000000,7909757
2023-07-14,473.000000,475.000000,471.350006,472.899994,472.899994,5081391
2023-07-17,474.500000,475.799988,470.600006,472.350006,472.350006,6090738
2023-07-18,472.549988,474.200012,471.000000,472.500000,472.500000,5352283
2023-07-19,472.750000,480.450012,468.100006,478.850006,478.850006,13867323
2023-07-20,479.899994,493.700012,476.299988,492.149994,492.149994,20250206
2023-07-21,491.799988,497.700012,487.000000,490.450012,490.450012,13971982
2023-07-24,493.450012,499.700012,468.149994,471.350006,471.350006,38976815
2023-07-25,467.899994,468.500000,455.399994,462.299988,462.299988,43534718
2023-07-26,464.899994,473.000000,462.049988,472.250000,472.250000,18143422
2023-07-27,474.399994,475.149994,461.100006,465.049988,465.049988,13989457
2023-07-28,467.700012,469.450012,463.399994,468.450012,468.450012,9978231
2023-07-31,469.000000,469.700012,463.500000,465.700012,465.700012,8194797
2023-08-01,466.000000,468.850006,463.799988,464.799988,464.799988,6438221
2023-08-02,464.600006,464.799988,458.000000,460.100006,460.100006,10318220
2023-08-03,460.100006,463.750000,454.299988,456.049988,456.049988,10617897
2023-08-04,456.299988,461.399994,454.250000,454.950012,454.950012,6834401
2023-08-07,454.100006,456.549988,450.950012,454.899994,454.899994,9161131
2023-08-08,457.000000,457.000000,451.049988,452.350006,452.350006,6392488
2023-08-09,452.350006,459.899994,446.899994,458.649994,458.649994,9758343
2023-08-10,458.899994,459.299988,449.000000,451.750000,451.750000,13194170
2023-08-11,453.899994,453.899994,444.750000,448.750000,448.750000,11582326
2023-08-14,448.750000,451.250000,445.049988,449.200012,449.200012,7562808
2023-08-16,451.000000,457.399994,448.200012,450.250000,450.250000,14920272
2023-08-17,450.000000,450.000000,440.000000,441.000000,441.000000,16269569
2023-08-18,441.000000,443.350006,438.500000,441.649994,441.649994,19324262
2023-08-21,442.000000,448.500000,441.350006,447.799988,447.799988,9572041
2023-08-22,449.000000,455.149994,447.000000,454.250000,454.250000,9854945
2023-08-23,455.600006,455.649994,448.600006,450.450012,450.450012,8445029
2023-08-24,450.600006,453.500000,449.299988,450.899994,450.899994,6088274
2023-08-25,450.899994,451.000000,442.049988,443.350006,443.350006,9270988
2023-08-28,445.000000,446.850006,441.000000,441.399994,441.399994,6910750
2023-08-29,442.950012,444.000000,439.200012,440.100006,440.100006,9480003
2023-08-30,441.000000,444.000000,440.500000,442.799988,442.799988,7364924
2023-08-31,443.000000,444.899994,436.100006,439.700012,439.700012,19900312
2023-09-01,440.000000,445.000000,438.299988,441.049988,441.049988,11438624
2023-09-04,443.350006,443.350006,436.649994,437.500000,437.500000,13604608
2023-09-05,438.899994,444.500000,438.500000,443.100006,443.100006,8378915
2023-09-06,443.950012,448.500000,442.000000,447.450012,447.450012,12863039
2023-09-07,448.799988,449.000000,444.600006,445.899994,445.899994,8090369
2023-09-08,447.899994,447.899994,441.850006,442.649994,442.649994,9939517
2023-09-11,446.000000,448.100006,442.649994,447.200012,447.200012,9320577
2023-09-12,448.899994,454.299988,445.600006,451.149994,451.149994,14406441
2023-09-13,452.200012,457.000000,451.100006,453.500000,453.500000,11813170
2023-09-14,455.899994,455.899994,447.149994,449.950012,449.950012,14430930
2023-09-15,448.049988,452.100006,447.000000,448.350006,448.350006,15077136
2023-09-18,448.350006,454.000000,446.200012,452.049988,452.049988,8197425
2023-09-20,451.700012,455.100006,449.549988,452.950012,452.950012,9959649
2023-09-21,452.799988,453.549988,444.500000,447.500000,447.500000,10719470
2023-09-22,447.500000,448.399994,442.250000,443.100006,443.100006,7506309
2023-09-25,443.100006,444.799988,438.350006,442.600006,442.600006,5782955
2023-09-26,443.600006,444.500000,439.700012,442.450012,442.450012,5327833
2023-09-27,442.450012,449.799988,438.799988,449.149994,449.149994,10490786
2023-09-28,449.950012,449.950012,439.600006,440.750000,440.750000,10216736
2023-09-29,442.000000,445.600006,439.200012,444.399994,444.399994,8160058
2023-10-03,441.000000,442.899994,439.250000,439.750000,439.750000,7481883
2023-10-04,439.750000,441.700012,433.299988,436.100006,436.100006,13396709
2023-10-05,440.000000,440.500000,435.049988,436.049988,436.049988,10030257
2023-10-06,437.850006,443.600006,436.649994,442.149994,442.149994,8418580
2023-10-09,440.950012,443.200012,437.250000,440.450012,440.450012,5611154
2023-10-10,440.450012,444.850006,440.450012,444.399994,444.399994,5014758
2023-10-11,447.200012,449.450012,444.799988,448.250000,448.250000,7651513
2023-10-12,449.649994,452.500000,446.149994,450.700012,450.700012,11774487
2023-10-13,449.850006,451.799988,447.000000,448.350006,448.350006,7632483
2023-10-16,448.000000,451.000000,446.200012,448.950012,448.950012,4214958
2023-10-17,449.799988,454.500000,449.000000,453.450012,453.450012,6936218
2023-10-18,454.250000,458.200012,451.000000,451.649994,451.649994,6894947
2023-10-19,449.750000,454.899994,446.850006,450.399994,450.399994,9465463
2023-10-20,445.000000,449.000000,437.350006,438.299988,438.299988,13020371
2023-10-23,438.000000,439.950012,433.100006,435.899994,435.899994,7275471
2023-10-25,436.899994,438.000000,427.049988,432.700012,432.700012,10889221
2023-10-26,429.549988,436.600006,429.549988,434.350006,434.350006,18801214
2023-10-27,434.350006,436.799988,432.200012,433.750000,433.750000,13132487
2023-10-30,434.549988,437.149994,428.350006,430.450012,430.450012,7618033
2023-10-31,430.000000,433.350006,427.899994,428.399994,428.399994,8620154
2023-11-01,430.000000,431.100006,425.500000,428.100006,428.100006,7990245
2023-11-02,430.049988,432.700012,428.649994,431.149994,431.149994,8152031
2023-11-03,432.799988,434.399994,431.100006,433.250000,433.250000,13802600
2023-11-06,433.500000,436.799988,432.549988,435.350006,435.350006,7308229
2023-11-07,434.899994,434.899994,432.149994,432.700012,432.700012,5124012
2023-11-08,433.149994,437.500000,432.299988,436.950012,436.950012,6979849
2023-11-09,437.799988,438.000000,433.899994,434.399994,434.399994,7785767
2023-11-10,434.399994,438.000000,432.500000,436.549988,436.549988,4079205
2023-11-13,438.399994,438.399994,435.000000,436.000000,436.000000,3744754
2023-11-15,438.100006,442.500000,437.500000,441.950012,441.950012,7436428
2023-11-16,441.950012,444.500000,437.600006,438.649994,438.649994,10857863
2023-11-17,439.250000,441.500000,438.299988,439.250000,439.250000,6655278
2023-11-20,439.850006,440.299988,434.500000,436.799988,436.799988,4335388
2023-11-21,437.149994,439.299988,435.500000,436.250000,436.250000,5997810
2023-11-22,437.000000,440.399994,434.799988,439.700012,439.700012,4886687
2023-11-23,440.950012,442.250000,438.250000,440.350006,440.350006,6366606
2023-11-24,441.000000,442.250000,436.850006,437.799988,437.799988,6821878
2023-11-28,438.000000,439.000000,434.899994,435.250000,435.250000,8745691
2023-11-29,436.000000,438.500000,434.149994,437.200012,437.200012,13785216
2023-11-30,436.700012,438.450012,434.500000,435.799988,435.799988,15127505
2023-12-01,437.899994,450.950012,437.399994,449.799988,449.799988,19336856
2023-12-04,455.000000,456.399994,451.000000,454.049988,454.049988,12800220
2023-12-05,455.000000,457.799988,450.100006,451.750000,451.750000,12136292
2023-12-06,453.899994,464.500000,452.100006,463.250000,463.250000,20417559
2023-12-07,464.750000,464.799988,457.399994,458.100006,458.100006,11310918
2023-12-08,459.950012,461.600006,448.500000,449.149994,449.149994,18667895
2023-12-11,451.500000,453.600006,449.299988,452.450012,452.450012,6596633
